uid	iid	label	sequence
9685	11715	1	11806,4683,1199,6194
9863	11774	1	10559,10164,10374,10599
9863	11797	1	10164,10374,10599,11774
9879	7637	1	2935,3780,3783,2161
10119	1291	1	9978,11374,11057,11800
10119	11766	1	11374,11057,11800,1291
10412	8300	1	7094,11631,11900,11699
11261	164	1	5774,11319,4743,8507
11518	2691	1	3787,4735,6875,2238
11598	7676	1	5614,1278,8064,10805
11733	11228	1	1122,2648,2684,5143
12036	9108	1	207,4863,6364,10451
12354	6766	1	780,7973,4336,120
12394	7646	1	404,7650,10575,4859
12394	7649	1	7650,10575,4859,7646
12760	9088	1	11778,11715,11766,11565
13154	11666	1	9394,8233,11662,11562
13170	11941	1	11809,11937,11938,11940
13221	11222	1	2088,6238,1415,6705
13348	3746	1	331,921,2807,3641
13913	348	1	3086,3861,9705,10006
13913	4392	1	3861,9705,10006,348
13913	10109	1	9705,10006,348,4392
13970	3534	1	8836,1085,1144,2581
14290	5462	1	11840,11949,11972,11934
14433	468	1	6158,177,179,247
14433	3081	1	177,179,247,468
14433	3885	1	179,247,468,3081
14452	11952	1	10371,11396,11305,11951
14469	5412	1	3682,7152,7300,7459
14548	11904	1	11230,11353,11768,11748
14762	11222	1	510,2813,6249,9780
14949	1490	1	3479,4089,2346,15
14949	3318	1	4089,2346,15,1490
14949	3962	1	2346,15,1490,3318
14949	6685	1	15,1490,3318,3962
15110	4016	1	11354,11052,8979,11731
15110	11903	1	11052,8979,11731,4016
15361	11755	1	5194,9581,10287,10362
15411	4838	1	5133,8481,335,11061
15453	11699	1	11216,11811,11515,11619
15521	5733	1	1193,1307,4132,1237
15613	6051	1	1521,4465,6402,8190
15613	11479	1	4465,6402,8190,6051
15830	6874	1	732,7967,5194,6060
16312	9177	1	3208,6541,643,9554
16330	11640	1	3926,6922,9967,5689
16499	10082	1	10781,8961,11628,7251
16560	10597	1	10052,10000,10170,5660
16617	10230	1	6993,8098,10771,4235
16839	11785	1	10572,10816,10844,10373
16893	11381	1	6397,819,7652,8528
17094	7134	1	5558,7006,9212,2022
17217	10246	1	11256,11599,10306,4393
17506	7534	1	2485,4625,268,9356
17616	8979	1	8977,11770,11767,11802
17616	11619	1	11770,11767,11802,8979
17616	11803	1	11767,11802,8979,11619
17616	11825	1	11802,8979,11619,11803
17792	6997	1	5194,5244,5522,6840
18084	7488	1	8066,2007,6905,11305
18084	8507	1	2007,6905,11305,7488
18084	8771	1	6905,11305,7488,8507
18084	11562	1	11305,7488,8507,8771
18590	2519	1	1023,5451,9281,8924
18590	4192	1	5451,9281,8924,2519
18885	11853	1	11582,11764,11408,11787
19018	11583	1	7847,9950,7218,10555
19083	9711	1	3875,2570,2648,6624
19574	11951	1	7923,545,10138,10622
19574	11952	1	545,10138,10622,11951
19859	68	1	5048,6978,1476,5831
19922	11619	1	11771,11804,9523,11565
20045	8681	1	757,5899,6727,8543
20158	5280	1	4748,6498,6192,7843
20307	1190	1	5133,7225,3086,9562
20307	7095	1	7225,3086,9562,1190
20593	7849	1	5522,1838,4911,7812
20715	10273	1	5892,4406,7651,7605
20765	1171	1	436,2360,8741,442
20765	4619	1	2360,8741,442,1171
20945	11652	1	3856,5151,10376,11802
20945	11876	1	5151,10376,11802,11652
20945	11877	1	10376,11802,11652,11876
20951	10979	1	10882,8124,10618,7160
20955	11804	1	3712,10200,5627,10698
21206	9300	1	2825,4021,8762,9291
21206	9341	1	4021,8762,9291,9300
21206	9573	1	8762,9291,9300,9341
21271	5192	1	7122,10553,8761,4712
21271	7733	1	10553,8761,4712,5192
21271	9799	1	8761,4712,5192,7733
21282	8643	1	1539,6916,7849,8491
21487	3313	1	5930,10050,10204,10366
21620	11900	1	10895,10376,8976,11763
21930	11363	1	11353,11760,11714,11777
22142	8750	1	8547,3558,7949,6419
22160	9984	1	11648,11594,6393,7111
145	8756	1	9947,7618,2215,10616
304	2214	1	7290,8567,8964,10604
304	2648	1	8567,8964,10604,2214
304	3591	1	8964,10604,2214,2648
304	4748	1	10604,2214,2648,3591
304	5165	1	2214,2648,3591,4748
304	5519	1	2648,3591,4748,5165
304	7989	1	3591,4748,5165,5519
304	8256	1	4748,5165,5519,7989
304	8691	1	5165,5519,7989,8256
304	8741	1	5519,7989,8256,8691
304	9805	1	7989,8256,8691,8741
304	10985	1	8256,8691,8741,9805
334	2425	1	9838,1686,7315,9441
334	3358	1	1686,7315,9441,2425
1366	2640	1	3254,5713,3994,7759
1580	11803	1	11715,11767,11176,11802
2165	11884	1	92,11763,11818,11772
2171	8103	1	9369,9562,11479,5656
2296	2722	1	3751,4564,6552,9501
2575	4102	1	4001,7239,6903,7154
2637	8891	1	2179,4852,5998,9530
3030	10841	1	10163,575,9669,10576
3464	11781	1	10897,10752,10732,11780
3898	11269	1	2861,8336,940,9369
4041	11653	1	11763,6931,11825,11898
4065	2761	1	6159,298,5379,7419
4065	10246	1	298,5379,7419,2761
4078	11700	1	5180,10405,11408,11685
4230	3812	1	478,7704,9444,4856
4454	1607	1	1307,5814,207,1222
4777	11912	1	9728,9663,10221,11853
4833	11900	1	10814,5090,11216,11898
4840	10056	1	4337,5899,5963,7122
4840	10546	1	5899,5963,7122,10056
4840	11066	1	5963,7122,10056,10546
4994	11912	1	1365,4289,9732,6393
5037	5088	1	11445,2605,4732,3908
5037	7736	1	2605,4732,3908,5088
5039	10472	1	5765,5267,3996,7121
5561	8924	1	7307,10107,3597,2600
5791	4185	1	6528,7052,3447,9627
6141	11128	1	5182,2847,10448,10943
6309	4016	1	10865,9584,9588,11763
6403	10996	1	213,2830,7102,7472
6431	11791	1	11396,11052,11704,11787
6562	4003	1	4619,6027,4398,8280
6586	1339	1	1928,2028,4526,5252
6687	11803	1	6966,11763,5500,11766
6996	5519	1	10391,10828,10830,2003
7422	4046	1	6011,10456,6659,6348
7853	6727	1	709,1806,6903,4799
8033	11783	1	11160,11782,11769,11899
8077	984	1	917,2244,9476,9274
8239	10910	1	6071,11657,9507,10246
8628	2253	1	750,6435,6727,259
8711	11226	1	7532,5466,9281,1268
9500	11778	1	11715,11768,11771,11763
9500	11802	1	11768,11771,11763,11778
9977	11653	1	10572,10752,10538,1291
10267	4185	1	3232,10163,10100,8136
10575	623	1	845,2760,5077,6919
10837	11726	1	2553,8713,11283,11388
10908	5825	1	6890,1092,8935,9530
11082	11778	1	11776,11763,11766,11774
11682	11767	1	11818,11768,11772,11773
11682	11902	1	11768,11772,11773,11767
11785	10883	1	2118,899,1210,7746
11859	10291	1	145,1734,4332,7071
11896	11775	1	11771,8979,11236,11766
12309	2771	1	3172,6768,6655,1902
12409	11561	1	3861,7925,8328,11136
12511	9928	1	732,5479,8332,9396
12655	11549	1	6475,8737,11180,10882
12735	11362	1	172,1908,1218,6299
12737	9380	1	1634,8548,1307,1510
12962	11444	1	7052,8749,8334,9653
13362	6858	1	11269,762,9998,3768
13501	660	1	2119,5698,8044,8978
13501	1987	1	5698,8044,8978,660
13501	2078	1	8044,8978,660,1987
13501	3697	1	8978,660,1987,2078
13501	6435	1	660,1987,2078,3697
13501	9196	1	1987,2078,3697,6435
13783	5194	1	7122,8816,9031,10088
13783	10561	1	8816,9031,10088,5194
14195	9363	1	319,1213,448,5180
14195	10575	1	1213,448,5180,9363
14227	11765	1	10808,10810,10200,10812
14504	4644	1	7079,6252,4542,10943
14509	7707	1	2842,3537,1080,1150
14622	438	1	2513,4424,3275,7727
14965	10106	1	3426,9019,9767,10941
15178	7902	1	688,506,1652,6311
15293	9071	1	9000,9693,10189,3496
15563	10882	1	8136,9767,10100,10196
16370	6599	1	1876,2119,3208,3583
16507	11885	1	10480,10814,10815,10816
16583	7695	1	9037,8826,3155,7415
16666	11	1	11353,11355,10830,4607
16752	11799	1	10378,9088,11565,11897
16768	11326	1	1154,2795,5240,11132
16857	6067	1	9562,6687,11004,10002
17417	11777	1	11766,11618,11685,11765
17739	7057	1	6922,5567,878,6402
18313	5121	1	4108,606,4106,4787
18352	5677	1	4045,2606,6727,8646
18374	11797	1	11787,11904,11955,11956
18391	3479	1	10407,11090,10882,2783
18391	9198	1	11090,10882,2783,3479
18405	3604	1	55,3848,7075,11700
18675	1601	1	4407,3067,3524,11436
18728	11915	1	11634,11645,11871,11646
18885	11583	1	11764,11408,11787,11853
18885	11844	1	11408,11787,11853,11583
19231	11805	1	6389,10373,4185,11176
19392	11619	1	9266,3702,10816,10388
19551	4123	1	4631,5249,2320,4133
19567	8656	1	8300,2379,6291,5306
19655	11562	1	4472,5677,3131,8527
20220	11901	1	11373,11216,10378,11777
20249	9000	1	8124,8136,8150,8824
20249	9986	1	8136,8150,8824,9000
20249	10201	1	8150,8824,9000,9986
20249	10929	1	8824,9000,9986,10201
20249	10931	1	9000,9986,10201,10929
20378	11653	1	10164,10753,11897,11363
20454	439	1	10673,6621,8098,2807
20454	1521	1	6621,8098,2807,439
20539	8748	1	9838,11248,1233,7057
20541	4367	1	5090,6389,10898,11256
21263	11585	1	11778,11766,11763,11748
21288	9530	1	2998,1476,9522,9936
21288	9957	1	1476,9522,9936,9530
21288	10946	1	9522,9936,9530,9957
21304	159	1	1603,2192,7831,7832
21304	2476	1	2192,7831,7832,159
21304	2572	1	7831,7832,159,2476
21304	3474	1	7832,159,2476,2572
21304	7341	1	159,2476,2572,3474
21304	9083	1	2476,2572,3474,7341
21304	9085	1	2572,3474,7341,9083
21304	9116	1	3474,7341,9083,9085
21752	11778	1	2620,9251,10538,10699
21995	11602	1	1492,2317,4592,11226
22160	11763	1	11594,6393,7111,9984
22160	11765	1	6393,7111,9984,11763
22202	11085	1	2434,6078,11879,10957
22335	9121	1	2293,4401,7643,1678
36	11735	1	11811,11766,11778,6435
38	10727	1	10690,10917,10558,11904
1352	11201	1	11734,8977,11603,11796
1587	11853	1	9978,5151,11519,11811
1939	5243	1	2360,5240,832,992
2385	9663	1	11179,11683,11703,8300
2385	11934	1	11683,11703,8300,9663
2533	8662	1	1254,6591,6650,7457
2842	5488	1	3483,1365,2830,5456
2922	4661	1	2651,4767,47,9173
3078	9173	1	1228,7158,3788,1229
3166	1224	1	7849,6372,9376,7962
3166	8975	1	6372,9376,7962,1224
3610	2270	1	1880,1604,268,1670
3610	9556	1	1604,268,1670,2270
3938	11780	1	11776,11760,11659,11656
4244	11228	1	5427,3930,4235,9919
4437	7650	1	10273,8479,4001,5334
4458	6334	1	5106,6088,6150,6578
4600	9575	1	1272,4209,7009,9186
5425	254	1	718,1354,7573,9453
5490	6088	1	11889,11962,11253,11895
5490	10458	1	11962,11253,11895,6088
5563	11797	1	1501,11898,11897,11731
5636	5522	1	5108,2781,6743,9446
5636	9123	1	2781,6743,9446,5522
5704	11807	1	11804,10811,11768,11781
6036	11850	1	3702,10669,10753,11901
6072	7927	1	8870,8963,10399,11007
6226	849	1	848,2239,2684,6335
6293	907	1	9401,2520,75,2471
6527	8365	1	1764,4694,6829,7950
6527	8901	1	4694,6829,7950,8365
6615	1219	1	8086,631,3302,515
6728	3550	1	2470,7570,5522,6810
6913	11201	1	9460,3714,10692,11796
6913	11903	1	3714,10692,11796,11201
7056	11707	1	11051,5485,8648,11664
7056	11904	1	5485,8648,11664,11707
7063	4016	1	10373,11320,11353,11882
7251	11253	1	11665,11889,11895,11983
7251	11998	1	11889,11895,11983,11253
7651	404	1	8395,974,8222,8223
8033	11931	1	11782,11769,11899,11783
8077	7839	1	2244,9476,9274,984
8112	11883	1	10897,10689,10164,11396
8490	627	1	11370,4115,5431,8512
8490	10003	1	4115,5431,8512,627
8869	11765	1	4465,11591,11770,11771
8979	7844	1	2634,9583,10488,2852
9006	10442	1	11811,8564,11801,5610
9878	6434	1	6757,596,978,2083
10386	8977	1	11778,4471,5931,2501
10432	9020	1	5484,773,2766,5713
11266	11912	1	3932,3889,11403,9915
11324	9227	1	805,6198,2902,3095
11354	8976	1	10373,2052,209,11706
11354	8977	1	2052,209,11706,8976
11354	8978	1	209,11706,8976,8977
11354	8979	1	11706,8976,8977,8978
11354	11515	1	8976,8977,8978,8979
11354	11763	1	8977,8978,8979,11515
11354	11766	1	8978,8979,11515,11763
11354	11767	1	8979,11515,11763,11766
11354	11768	1	11515,11763,11766,11767
11354	11770	1	11763,11766,11767,11768
11354	11771	1	11766,11767,11768,11770
11354	11772	1	11767,11768,11770,11771
11354	11774	1	11768,11770,11771,11772
11354	11775	1	11770,11771,11772,11774
11354	11802	1	11771,11772,11774,11775
11354	11803	1	11772,11774,11775,11802
11418	4540	1	165,10399,2501,4336
11418	6842	1	10399,2501,4336,4540
11418	9748	1	2501,4336,4540,6842
11634	4705	1	11770,8808,11772,11771
11634	7845	1	8808,11772,11771,4705
11777	11802	1	11767,11768,11776,11578
11950	5745	1	2436,6280,3224,3696
12081	3809	1	8805,10214,10479,10481
12218	11788	1	734,11700,11658,11787
12901	8672	1	860,5165,6554,8599
12901	8778	1	5165,6554,8599,8672
12901	9502	1	6554,8599,8672,8778
12901	9503	1	8599,8672,8778,9502
12901	9523	1	8672,8778,9502,9503
12936	4513	1	5926,2552,3223,8045
13248	4112	1	10446,8636,8635,10244
13255	9200	1	4098,7001,3035,9197
13413	6724	1	9347,6738,8404,1325
13514	11850	1	11782,10442,11781,11883
13550	11085	1	109,1351,166,9583
13551	10248	1	3275,4341,5542,9100
14031	209	1	3260,840,3948,5604
14031	3689	1	840,3948,5604,209
14031	3850	1	3948,5604,209,3689
14031	10616	1	5604,209,3689,3850
14151	10216	1	8418,711,3496,5856
14359	8946	1	2882,3912,3798,1902
14816	11876	1	11768,11769,11771,11904
14878	10882	1	813,3418,11476,502
15067	11590	1	7747,11558,317,4009
15222	11735	1	11558,11731,11901,11405
15306	10999	1	6237,10004,10100,5561
15339	5240	1	1610,3914,4541,5916
16609	11850	1	9160,11782,11785,11931
16878	10864	1	9637,8598,8994,4628
16885	11198	1	3075,6179,3832,4329
17120	11785	1	454,9585,10694,7346
17143	6892	1	5809,6669,4621,9744
17143	10720	1	6669,4621,9744,6892
17245	6885	1	10259,1441,10713,6886
17472	5144	1	4984,84,1652,3310
17508	10645	1	2778,3305,3864,10502
17601	11897	1	8841,8727,10571,10506
17800	3589	1	7843,2175,5229,9655
17800	3974	1	2175,5229,9655,3589
17869	11619	1	11506,1622,11782,11802
17869	11708	1	1622,11782,11802,11619
17869	11735	1	11782,11802,11619,11708
18257	11305	1	5054,10837,5254,8191
18374	11696	1	11904,11955,11956,11797
18374	11697	1	11955,11956,11797,11696
18624	5697	1	493,339,4944,10291
18776	11884	1	11883,11949,11972,11976
18806	8978	1	10691,10984,10374,11761
18806	11801	1	10984,10374,11761,8978
19170	2262	1	9962,4018,6988,7419
19518	4748	1	8351,326,9472,9528
19755	1802	1	707,904,9191,971
19927	9283	1	11395,3608,4321,6600
20064	5900	1	119,476,2240,4993
20079	1417	1	6164,1394,50,7732
20219	11976	1	6966,11840,11949,11972
20239	10632	1	8715,8824,9200,9832
20520	6338	1	9451,298,707,2244
20541	10442	1	6389,10898,11256,4367
20541	11176	1	10898,11256,4367,10442
20541	11748	1	11256,4367,10442,11176
21194	1451	1	4260,11006,7580,4818
21194	7970	1	11006,7580,4818,1451
21300	11762	1	10374,11374,11664,11766
21300	11765	1	11374,11664,11766,11762
21417	11565	1	10376,11230,11220,9527
28	11138	1	6727,8569,10511,10996
276	9562	1	5110,3299,8438,8827
379	2995	1	11450,8182,11268,11272
379	11261	1	8182,11268,11272,2995
387	7746	1	3012,5492,7167,5713
394	481	1	8536,5158,11353,4512
579	11619	1	11220,11384,11811,11700
669	11132	1	1207,3465,4736,10492
840	11653	1	8292,1291,11515,11777
921	11619	1	8814,10881,5152,6141
1563	11565	1	7122,9127,11580,3816
1572	11697	1	11766,11802,11803,11735
2177	170	1	1664,6379,6591,7000
2177	3203	1	6379,6591,7000,170
2177	6922	1	6591,7000,170,3203
2286	897	1	1601,9999,8935,11635
2363	5227	1	6941,7005,2306,7019
2363	10400	1	7005,2306,7019,5227
2403	11369	1	4037,4690,6727,6973
2493	8468	1	2243,10787,2987,268
2509	9915	1	7777,10111,1321,3970
2630	9065	1	1306,3447,6325,7977
3010	290	1	2807,3844,6325,9403
3020	8296	1	6047,4174,4973,5822
3020	8824	1	4174,4973,5822,8296
3029	10584	1	3131,8320,1509,6281
3029	10737	1	8320,1509,6281,10584
3184	5677	1	1854,3667,7074,11579
3828	4459	1	2244,7774,6037,6990
3938	11654	1	11760,11659,11656,11780
3938	11779	1	11659,11656,11780,11654
4360	7218	1	6967,4358,11397,11398
4360	7467	1	4358,11397,11398,7218
4509	11770	1	11053,11052,6235,8979
4872	3879	1	2710,21,2253,1909
5083	7813	1	8198,10138,8589,9862
5332	11853	1	10721,11769,11772,11804
5394	11253	1	11881,11889,11895,11999
5394	11425	1	11889,11895,11999,11253
5394	11602	1	11895,11999,11253,11425
5394	11688	1	11999,11253,11425,11602
5493	920	1	10271,5829,10369,10443
5493	7537	1	5829,10369,10443,920
5928	3073	1	5804,6533,11462,2894
6147	11565	1	11515,11619,11176,11761
6151	11305	1	5430,8110,11562,11651
6477	11776	1	10374,10558,11051,11771
6477	11777	1	10558,11051,11771,11776
6478	10632	1	11431,7532,9835,10505
6509	3748	1	9724,3527,810,2967
6509	6433	1	3527,810,2967,3748
6828	7706	1	11108,9985,129,4913
7018	9369	1	10926,6500,7532,8636
7043	10377	1	10711,8620,8229,11766
7192	3005	1	11347,9501,11247,10299
7265	11900	1	10374,11804,4016,11902
7274	5908	1	6411,2311,2054,9562
7757	3075	1	314,3772,4748,8234
7820	8976	1	2662,10564,5090,9618
7867	11850	1	8978,11768,11769,1303
7907	8960	1	9200,5766,5972,7575
8048	6457	1	9959,2969,7272,498
8255	10502	1	4759,7295,2218,6960
8270	11931	1	5151,6141,9160,7022
8379	1795	1	439,3234,10370,6841
8676	1521	1	8087,3903,4,9045
9184	11787	1	11701,11731,11902,11708
9500	11770	1	11771,11763,11778,11802
9500	11783	1	11763,11778,11802,11770
9819	1607	1	2028,1162,5762,3203
9832	11787	1	1492,3848,9084,6727
9904	10442	1	11160,10917,11806,11776
10075	4085	1	6988,1853,6997,9762
10546	8979	1	10373,11763,11765,11818
10547	10698	1	715,1566,3177,3328
10673	10442	1	9538,7945,11619,11788
10673	11565	1	7945,11619,11788,10442
10912	11253	1	11463,11467,11758,11609
10974	9836	1	10035,10123,6742,10036
11082	11767	1	11763,11766,11774,11778
11169	11898	1	11803,8979,11714,11707
11315	11751	1	8592,8094,11447,11211
11315	11752	1	8094,11447,11211,11751
11345	907	1	2268,1476,8149,8590
11345	2682	1	1476,8149,8590,907
11345	4094	1	8149,8590,907,2682
11345	4127	1	8590,907,2682,4094
11345	5358	1	907,2682,4094,4127
11345	5564	1	2682,4094,4127,5358
11345	7382	1	4094,4127,5358,5564
11345	9888	1	4127,5358,5564,7382
11345	10069	1	5358,5564,7382,9888
11354	11236	1	11774,11775,11802,11803
11354	11765	1	11775,11802,11803,11236
11410	2753	1	4679,5536,3572,9165
11634	11699	1	11772,11771,4705,7845
11634	11801	1	11771,4705,7845,11699
11723	1138	1	7475,9207,9211,655
11723	2759	1	9207,9211,655,1138
11726	4580	1	2040,1093,918,1297
11786	6898	1	5029,8356,2374,5430
12037	2522	1	4628,10609,11376,11513
12037	5412	1	10609,11376,11513,2522
12037	5450	1	11376,11513,2522,5412
12037	7416	1	11513,2522,5412,5450
12037	9021	1	2522,5412,5450,7416
12037	10400	1	5412,5450,7416,9021
12088	9990	1	10148,10163,8985,9343
12088	10004	1	10163,8985,9343,9990
12537	454	1	1190,2536,9920,11222
12751	11547	1	6239,8165,5416,11376
12868	1522	1	4150,248,2433,7172
13465	11901	1	10917,10905,11374,11800
13698	6967	1	4087,5677,6510,11331
13698	11870	1	5677,6510,11331,6967
13830	1696	1	6757,6790,7892,2961
13834	11652	1	11236,11603,11747,10442
13834	11709	1	11603,11747,10442,11652
13881	9535	1	2881,387,763,4692
13881	11259	1	387,763,4692,9535
13897	11797	1	7792,1215,8658,917
14008	11805	1	11760,11782,8300,10706
14166	10863	1	9014,1188,10245,9645
14195	6823	1	448,5180,9363,10575
14365	5931	1	10283,10984,10374,10544
14455	10279	1	4091,9509,11004,7214
14466	11715	1	10898,8979,11804,11236
14504	11269	1	6252,4542,10943,4644
14807	9039	1	11910,10453,11418,7169
14807	10163	1	10453,11418,7169,9039
14807	10535	1	11418,7169,9039,10163
14882	2140	1	5626,486,487,1176
15093	5775	1	206,2773,7747,1159
15208	7646	1	5208,4465,5194,11188
15208	7652	1	4465,5194,11188,7646
15222	3533	1	11731,11901,11405,11735
15371	3306	1	8396,5462,666,10885
15398	732	1	3189,6875,7808,2847
15398	3210	1	6875,7808,2847,732
15450	10814	1	8515,9467,10564,10810
15503	2547	1	2751,3176,11417,9012
15592	11711	1	10897,10164,5093,11771
15692	9208	1	8058,4209,9551,10734
16278	11850	1	10376,2175,11776,11760
16560	624	1	10000,10170,5660,10597
16569	6113	1	1989,2775,2781,5788
16784	3003	1	8073,477,2324,2757
16808	11424	1	2215,6375,6398,7225
16861	6786	1	1243,5662,7697,1506
17209	11711	1	5294,5895,6435,8727
17236	1220	1	11396,11055,10844,11781
17246	5192	1	8027,9802,10802,11321
17280	1860	1	4545,5809,4599,1839
17280	2648	1	5809,4599,1839,1860
17280	4502	1	4599,1839,1860,2648
17280	5491	1	1839,1860,2648,4502
17378	11201	1	9266,9587,9883,10373
17688	9029	1	10538,249,2179,6685
17688	10712	1	249,2179,6685,9029
17988	10256	1	530,11407,11891,972
18103	11850	1	2337,4678,4679,10753
18388	8512	1	4220,9925,10527,3447
18388	9627	1	9925,10527,3447,8512
18388	10248	1	10527,3447,8512,9627
18550	4018	1	1854,6549,1909,6652
18552	10827	1	5141,6050,6435,6913
18948	11663	1	3913,4143,8839,7132
19058	11778	1	11772,11773,1291,11802
19068	11805	1	11801,11619,11731,11831
19373	2379	1	4701,4956,8014,1179
19373	11949	1	4956,8014,1179,2379
19398	11910	1	11574,8746,11638,11885
19779	11884	1	10387,10730,2299,10442
20132	1243	1	1539,2096,3439,6749
20253	241	1	7563,1002,2545,4386
20253	5296	1	1002,2545,4386,241
20253	5524	1	2545,4386,241,5296
20393	4345	1	2640,11065,245,4318
20470	11565	1	6870,11058,6141,4471
20507	6776	1	250,723,6972,1570
20507	11547	1	723,6972,1570,6776
20723	11286	1	8489,10042,8499,8604
20727	8824	1	10119,10266,10926,8940
20836	5155	1	5517,8590,5326,439
21079	8978	1	11658,11619,9703,11733
21300	11714	1	11664,11766,11762,11765
21477	10152	1	8136,10163,7977,11156
21780	6786	1	1809,1432,8884,6402
21780	6841	1	1432,8884,6402,6786
22106	11797	1	11396,7467,7218,11729
6	4644	1	8030,2714,6005,9212
571	9978	1	5868,7020,6841,6811
1278	7386	1	7741,7742,5959,11599
1428	7491	1	33,1190,2972,3313
1809	9652	1	5713,3133,3493,4625
2614	11735	1	11403,11733,11898,11901
3913	11215	1	3907,8969,10106,10618
4115	11788	1	11643,11658,11408,11618
4183	7448	1	3496,5250,6308,7977
4183	8826	1	5250,6308,7977,7448
4449	11305	1	5500,11840,11826,11949
4752	9663	1	456,2922,2972,8951
4777	11850	1	9663,10221,11853,11912
5159	6789	1	3580,2770,3004,11197
5812	6214	1	1673,1521,5522,5926
6001	1499	1	4166,5505,5506,6338
6001	6876	1	5505,5506,6338,1499
6783	10378	1	8808,10164,10814,10599
6783	11565	1	10164,10814,10599,10378
7967	11497	1	2367,9123,10960,8994
8202	11707	1	8644,9595,10107,11603
8271	9748	1	6310,9165,10874,5263
8330	7602	1	9224,3497,9074,6903
8344	11805	1	11769,11777,11800,11902
8344	11807	1	11777,11800,11902,11805
8344	11904	1	11800,11902,11805,11807
8397	11454	1	10372,7009,10400,11377
8778	2696	1	184,2987,11024,6644
8778	3021	1	2987,11024,6644,2696
8778	3620	1	11024,6644,2696,3021
8927	8307	1	1933,8992,9915,11491
8927	8308	1	8992,9915,11491,8307
8927	11634	1	9915,11491,8307,8308
9183	1506	1	11616,11215,10964,11725
9184	11582	1	11731,11902,11708,11787
9184	11583	1	11902,11708,11787,11582
9939	11818	1	11775,11767,11770,11803
9939	11850	1	11767,11770,11803,11818
10345	11735	1	6113,7554,9266,8727
10345	11897	1	7554,9266,8727,11735
10492	10674	1	4321,11352,10512,5528
10504	6973	1	7973,164,3574,9172
10580	11388	1	7295,1683,6533,8681
10732	534	1	8290,11035,1650,9679
10732	3220	1	11035,1650,9679,534
10732	3854	1	1650,9679,534,3220
11082	11775	1	11766,11774,11778,11767
11211	8840	1	10839,3101,2648,11615
11292	10198	1	9700,6595,4406,9598
11460	467	1	831,4902,7305,2931
11468	6727	1	100,331,2028,2727
11547	11832	1	10393,7450,24,10778
11634	11341	1	4705,7845,11699,11801
12074	11902	1	11769,11768,9088,11898
12847	5929	1	5478,11652,233,2132
12847	7907	1	11652,233,2132,5929
13213	11970	1	4760,10998,11023,11562
14624	4016	1	5134,6434,8644,10200
14750	8999	1	11436,177,3951,6519
15114	9767	1	6562,9693,11291,8508
15129	11805	1	10373,10376,11803,11804
16071	5066	1	151,1514,3078,7002
16322	11653	1	11803,11767,11777,11771
16336	11849	1	8570,9719,8618,9562
16665	11562	1	11305,11475,5500,11885
16707	11938	1	11937,11940,11809,11941
16725	2544	1	3920,5688,2319,1005
17417	11768	1	11618,11685,11765,11777
17417	11775	1	11685,11765,11777,11768
17719	11791	1	11658,11787,11840,11788
17743	4521	1	3549,8497,7754,11524
18108	9630	1	3426,9767,10746,10096
18395	2064	1	362,3861,7503,3525
18438	5790	1	7780,8625,9568,9958
18438	7259	1	8625,9568,9958,5790
18438	10965	1	9568,9958,5790,7259
18829	5826	1	81,4336,7812,79
18935	11783	1	11775,11767,11802,7218
18935	11801	1	11767,11802,7218,11783
18977	968	1	394,3888,5450,5917
20199	3522	1	8495,1699,4723,3517
20199	3870	1	1699,4723,3517,3522
20199	6170	1	4723,3517,3522,3870
20199	6286	1	3517,3522,3870,6170
20199	6506	1	3522,3870,6170,6286
20220	11853	1	11216,10378,11777,11901
20220	11898	1	10378,11777,11901,11853
20220	11902	1	11777,11901,11853,11898
20391	10273	1	1325,3974,7283,7605
20552	11465	1	1349,3962,9859,5507
21300	11768	1	11766,11762,11765,11714
21300	11897	1	11762,11765,11714,11768
21405	11504	1	418,3697,3308,11503
22097	6787	1	3425,6664,8461,9875
581	11936	1	11253,11962,11963,11964
815	5178	1	2648,3358,5035,5135
815	5986	1	3358,5035,5135,5178
815	7570	1	5035,5135,5178,5986
815	7651	1	5135,5178,5986,7570
815	7652	1	5178,5986,7570,7651
815	7894	1	5986,7570,7651,7652
815	8478	1	7570,7651,7652,7894
815	8490	1	7651,7652,7894,8478
830	7444	1	5161,5831,7039,11085
832	9889	1	11127,7478,2432,881
1283	9014	1	2213,3148,5829,6821
1609	11805	1	11781,11565,11363,11619
1613	2084	1	1749,472,150,1772
1613	2092	1	472,150,1772,2084
1613	2241	1	150,1772,2084,2092
2007	11124	1	7349,10132,4917,10979
2109	8280	1	5862,9607,5098,6754
2230	2863	1	9436,11298,406,8092
2230	4102	1	11298,406,8092,2863
2432	4911	1	11393,11683,11777,1838
2432	11176	1	11683,11777,1838,4911
2432	11944	1	11777,1838,4911,11176
2432	11955	1	1838,4911,11176,11944
2432	11956	1	4911,11176,11944,11955
2971	11884	1	11878,11882,11901,10442
2971	11898	1	11882,11901,10442,11884
3034	11770	1	11767,11768,11771,11818
3039	11931	1	6906,3192,9553,11731
3139	1085	1	2406,3321,4579,4821
3139	6978	1	3321,4579,4821,1085
3716	11351	1	6734,11474,5344,6726
3888	7654	1	6864,5252,7652,7653
3991	11897	1	11772,11778,11760,11714
3991	11898	1	11778,11760,11714,11897
4226	11878	1	4678,5151,9160,11499
4699	11781	1	11049,11050,10732,10373
