uid	iid	label	sequence
6602	5532	1	4226,5311,2070,4736
6640	3761	1	5079,3675,6902,2235
6947	4113	1	6771,2163,2341,2757
6947	6481	1	2163,2341,2757,4113
7566	8601	1	7890,2676,8672,8602
7704	4028	1	7964,3700,5773,7238
8284	8009	1	4226,8364,8306,8562
8284	8484	1	8364,8306,8562,8009
8518	5882	1	3718,5611,1356,8590
8806	409	1	2736,5475,5856,6612
8967	8644	1	7672,8561,8562,7518
9163	4124	1	3242,6861,247,6251
9617	8497	1	8627,8532,8535,8602
9620	8670	1	1243,6468,8254,7872
10163	3251	1	8001,6451,8078,8332
10219	1163	1	3380,5505,4757,8006
10637	579	1	912,4135,5061,359
10637	4426	1	4135,5061,359,579
10637	5448	1	5061,359,579,4426
10857	8645	1	8418,8475,8233,8672
11147	8649	1	2155,8233,7318,8633
11241	5522	1	5234,594,4551,6053
11257	4295	1	6303,1959,2648,6454
11353	801	1	7608,533,3152,4382
11826	8588	1	1243,633,7124,8562
11966	5708	1	3989,8568,8546,6618
12153	6878	1	3909,6697,7714,702
12543	7881	1	459,5206,8403,2042
12842	5074	1	5247,7035,6277,4074
13011	6874	1	4541,2564,5123,5498
13375	370	1	5416,1261,1524,2564
13375	1468	1	1261,1524,2564,370
13671	128	1	1744,2130,3238,3589
13768	8284	1	5833,512,7968,5346
13	8496	1	195,6649,7155,5321
13	8649	1	6649,7155,5321,8496
40	8649	1	8418,7998,8506,8233
40	8672	1	7998,8506,8233,8649
53	4820	1	3224,4117,2205,4864
627	175	1	533,8155,8156,2905
887	8675	1	2569,8082,3793,7890
958	2955	1	3883,2362,5477,8690
958	8524	1	2362,5477,8690,2955
1062	6885	1	7122,2993,6722,1534
1118	3741	1	4471,727,1782,4593
1194	6852	1	13,4102,4622,612
1255	4864	1	1308,7090,8098,787
1474	8497	1	2058,8420,8494,8546
2037	3858	1	7718,1750,4960,5386
2037	8196	1	1750,4960,5386,3858
2209	3861	1	4901,5562,1552,3502
2506	6458	1	6181,594,7712,6103
2512	3268	1	926,1468,6336,1129
3012	652	1	2062,6453,7950,3759
3190	511	1	8393,7135,974,8407
3190	6008	1	7135,974,8407,511
4081	8646	1	7144,5722,5825,8536
4142	6329	1	4725,1859,1960,4131
4629	8497	1	4091,5063,8418,8517
5203	8581	1	2846,619,5242,5592
5255	7684	1	8229,4573,7733,7884
5255	7685	1	4573,7733,7884,7684
5255	7732	1	7733,7884,7684,7685
5488	2211	1	5513,8163,1089,7977
5801	7305	1	775,792,5677,5022
6042	8537	1	5556,6020,3764,8404
6042	8590	1	6020,3764,8404,8537
6294	1799	1	157,6376,8705,6869
6540	1344	1	906,1215,4135,8008
6542	3049	1	1894,2015,2108,3043
6542	3520	1	2015,2108,3043,3049
6542	3716	1	2108,3043,3049,3520
6542	4421	1	3043,3049,3520,3716
6542	5273	1	3049,3520,3716,4421
6542	5734	1	3520,3716,4421,5273
6542	7745	1	3716,4421,5273,5734
6631	8497	1	5371,7545,7609,2042
6723	4494	1	811,5434,119,5134
7145	1386	1	5469,4897,4900,7364
7145	3768	1	4897,4900,7364,1386
7391	6394	1	6266,7890,3338,7156
7673	8672	1	7333,4779,8254,8475
7927	5223	1	1432,2156,3887,6317
8372	8532	1	1267,8479,8147,8009
8372	8672	1	8479,8147,8009,8532
8437	8629	1	8418,6821,8301,7882
8437	8639	1	6821,8301,7882,8629
8518	6095	1	5611,1356,8590,5882
8771	4675	1	184,349,5642,6873
8976	3925	1	338,865,1276,2377
8976	4018	1	865,1276,2377,3925
8976	4966	1	1276,2377,3925,4018
8976	6262	1	2377,3925,4018,4966
8976	6311	1	3925,4018,4966,6262
8976	6505	1	4018,4966,6262,6311
8976	7525	1	4966,6262,6311,6505
9197	7783	1	3771,2153,5848,5717
9317	8496	1	8633,2706,590,1984
10603	3823	1	3144,5042,3211,5498
10705	8444	1	2042,8561,8562,8497
10992	2458	1	5882,7223,7344,7350
10992	6843	1	7223,7344,7350,2458
11147	8672	1	8233,7318,8633,8649
11717	8647	1	4452,7667,1095,6873
11825	8629	1	8570,8565,5574,7890
11881	7325	1	418,594,1742,4898
12353	1281	1	8009,1113,1468,6208
12353	4018	1	1113,1468,6208,1281
12422	6631	1	6055,6046,6047,7144
12477	93	1	8277,2000,565,4979
12477	160	1	2000,565,4979,93
12552	3251	1	7997,8494,5305,8533
12662	7633	1	6841,7704,7851,8378
13050	7968	1	7311,6055,7711,7712
13303	125	1	6676,7428,875,7753
13303	6381	1	7428,875,7753,125
13709	1840	1	3268,514,626,1521
13709	2737	1	514,626,1521,1840
13709	3834	1	626,1521,1840,2737
13709	4191	1	1521,1840,2737,3834
13709	5962	1	1840,2737,3834,4191
13709	6276	1	2737,3834,4191,5962
13970	8672	1	4382,8418,8526,8633
14582	3912	1	1601,1320,1326,6002
14	8444	1	2776,8328,8561,4320
364	6888	1	6864,1540,4424,7301
888	1337	1	605,7027,241,1597
888	1529	1	7027,241,1597,1337
888	2600	1	241,1597,1337,1529
1062	6073	1	2993,6722,1534,6885
1248	8497	1	8166,8504,8627,4382
1268	3406	1	7335,8108,6217,1353
1360	6932	1	2475,5883,6323,300
1800	7669	1	532,4877,7536,7537
1943	277	1	4024,4335,6894,7740
1943	3142	1	4335,6894,7740,277
2231	8633	1	4784,8627,8403,8596
3100	7275	1	1483,5251,5067,5469
3184	3161	1	7152,5448,7761,3483
3529	6370	1	6904,8329,8509,8536
3535	773	1	5101,8269,7191,8223
3535	8514	1	8269,7191,8223,773
4103	7180	1	4621,7879,2655,5937
5617	2070	1	716,7811,5278,3310
5617	7710	1	7811,5278,3310,2070
5873	4551	1	896,7274,7468,6969
5874	579	1	4555,53,3372,575
5874	596	1	53,3372,575,579
5874	1082	1	3372,575,579,596
5874	1623	1	575,579,596,1082
5981	1424	1	1122,4379,5277,6905
6077	8649	1	4016,7015,336,8294
6165	128	1	2969,4926,4661,5989
6257	8532	1	8562,8517,2042,8533
6423	36	1	4386,6781,1545,4589
6668	5709	1	471,6059,5031,7263
6768	2272	1	4084,3237,2260,2253
6908	1692	1	66,7870,6752,7875
7214	8590	1	5073,3450,3213,3682
7470	8497	1	3107,8563,8233,4382
7857	2444	1	4064,4906,5553,8160
8102	7791	1	4766,594,8391,5298
8457	6620	1	2977,2978,5580,5598
9068	8588	1	8503,8507,8076,8544
9204	8458	1	168,3857,6709,7934
9317	8484	1	2706,590,1984,8496
9407	8496	1	5999,8561,8317,8562
9467	8211	1	7096,8565,8562,1782
9766	2165	1	2013,6788,3048,1691
10305	8619	1	7675,7975,8491,8306
10806	7711	1	760,4230,7751,7877
10987	8672	1	7557,8502,8546,8585
11017	5819	1	824,4407,4292,1187
11146	6231	1	2723,4448,7461,2698
11350	26	1	240,2083,2441,5727
11508	8418	1	8420,8479,8306,8627
11971	8602	1	4217,8640,3251,8649
11992	1704	1	3049,5501,80,7541
11992	1706	1	5501,80,7541,1704
12214	1600	1	2439,2003,1397,1617
12222	2831	1	599,6283,6684,8250
12405	8645	1	6614,7673,1593,4270
12572	7854	1	6169,4830,922,7477
13065	877	1	8285,2564,1468,8537
13418	6616	1	5286,1139,2477,8247
13453	8444	1	6893,459,2129,8306
13465	5450	1	3865,1243,5598,97
13796	326	1	324,1761,6159,7223
14030	8444	1	4729,5010,5012,8627
14504	8602	1	8306,8418,458,8485
14546	1451	1	4089,3095,2260,7392
13	8672	1	7155,5321,8496,8649
130	8103	1	5002,5101,5665,5666
364	8672	1	1540,4424,7301,6888
688	8358	1	1206,1301,5921,8273
839	5698	1	4551,3687,7955,8070
926	7287	1	195,4130,4302,5379
1522	1742	1	6547,6842,4897,4906
1927	8444	1	8565,4661,8473,8561
2209	3771	1	5562,1552,3502,3861
2651	8050	1	7890,8418,6083,4875
3096	8444	1	1418,1901,707,1410
3123	8497	1	5107,5325,5971,4207
3199	2181	1	4418,5057,8372,7792
3199	4097	1	5057,8372,7792,2181
3199	7151	1	8372,7792,2181,4097
3199	7485	1	7792,2181,4097,7151
3199	7846	1	2181,4097,7151,7485
3199	8375	1	4097,7151,7485,7846
3437	2997	1	8027,1413,6363,4381
3437	3247	1	1413,6363,4381,2997
3437	3811	1	6363,4381,2997,3247
3437	6008	1	4381,2997,3247,3811
3437	6782	1	2997,3247,3811,6008
5170	7900	1	2546,2128,1627,628
5670	5004	1	5471,6874,5466,270
5670	7422	1	6874,5466,270,5004
6117	8640	1	4424,8294,8536,8306
6209	8484	1	8501,8521,2042,8479
6719	7319	1	128,5482,5489,6213
6852	8602	1	8364,8516,2058,8601
6852	8619	1	8516,2058,8601,8602
7140	8496	1	8294,8418,4661,8565
7140	8588	1	8418,4661,8565,8496
7242	2560	1	6048,1468,6584,8624
8220	735	1	4361,2539,3010,182
8283	5856	1	7815,609,4381,4722
8907	8496	1	7715,1791,3376,7040
9009	7479	1	5312,4691,2216,3698
9060	3243	1	2509,2968,3653,6124
9060	6681	1	2968,3653,6124,3243
9067	8496	1	2701,3372,5474,8640
9296	8620	1	5613,8565,8233,8619
9296	8672	1	8565,8233,8619,8620
9365	8588	1	1599,8562,8536,8517
9564	1243	1	1603,638,631,2912
9799	6285	1	1253,1658,2766,7782
9959	8270	1	4952,1678,3408,5358
10022	609	1	4726,4728,6440,6954
10022	4120	1	4728,6440,6954,609
10327	3251	1	8547,8516,8520,8306
10573	6776	1	81,2825,7584,4800
11180	7861	1	5504,3556,3769,3821
11277	8649	1	2042,8317,8653,8009
11409	6451	1	287,1197,2474,4865
11716	879	1	6570,6986,6990,8649
11718	8496	1	5692,4325,371,8533
11718	8646	1	4325,371,8533,8496
12274	57	1	7214,2061,2460,5995
12274	4683	1	2061,2460,5995,57
12353	8644	1	1468,6208,1281,4018
12405	3251	1	7673,1593,4270,8645
12405	8484	1	1593,4270,8645,3251
12477	1253	1	565,4979,93,160
12477	4260	1	4979,93,160,1253
12787	8366	1	3620,5856,955,7426
13095	8644	1	5709,2042,8494,1985
13452	2755	1	3323,6373,8271,4449
13482	5151	1	5074,3997,7782,3179
13665	8533	1	4016,8354,2058,8640
13852	121	1	161,19,5231,8392
13852	122	1	19,5231,8392,121
13852	213	1	5231,8392,121,122
13909	5951	1	6763,6903,7680,4201
13996	8418	1	7997,8570,8233,8534
14654	8484	1	4772,7284,5578,8123
45	8672	1	8584,8570,8233,7890
903	4512	1	2489,1432,4029,6744
1158	758	1	2921,5123,5692,757
1158	5200	1	5123,5692,757,758
1158	6253	1	5692,757,758,5200
1440	8670	1	8627,2164,8210,55
1688	4018	1	903,7422,544,5763
1950	6297	1	8544,6939,7890,8627
1950	7021	1	6939,7890,8627,6297
1950	7708	1	7890,8627,6297,7021
1950	7758	1	8627,6297,7021,7708
2066	349	1	1113,6369,2754,7326
2209	2906	1	1552,3502,3861,3771
2209	4896	1	3502,3861,3771,2906
2209	4902	1	3861,3771,2906,4896
2372	6578	1	1127,2530,5202,5882
2372	7056	1	2530,5202,5882,6578
2372	7173	1	5202,5882,6578,7056
2946	4382	1	7383,5254,5766,8221
3243	8484	1	7377,4661,8562,2042
3327	1105	1	7331,8105,5107,8138
3327	8497	1	8105,5107,8138,1105
3545	6936	1	3630,2276,5247,3695
3545	8378	1	2276,5247,3695,6936
3956	7011	1	2129,3749,2540,3335
4060	637	1	3050,4166,5159,8409
4060	2249	1	4166,5159,8409,637
4120	8437	1	5140,8249,5360,6746
4252	2689	1	7992,4122,4623,6616
4597	4000	1	8061,5981,3152,4575
5446	5307	1	1789,6710,5130,162
5759	8444	1	8507,4661,8520,8521
6722	1954	1	7770,8412,2889,4124
6722	2383	1	8412,2889,4124,1954
6722	7286	1	2889,4124,1954,2383
6802	2242	1	6451,1113,4809,4113
6824	4666	1	3877,5863,2888,254
6977	1230	1	2874,5559,427,621
7126	8497	1	8501,4661,8473,8517
7566	7588	1	2676,8672,8602,8601
7857	813	1	4906,5553,8160,2444
8296	7852	1	7732,7906,147,8223
8475	8444	1	6518,5246,1115,8536
8719	2563	1	4382,2592,6246,8633
9118	8672	1	6602,6816,8001,8254
9220	3097	1	308,2532,3176,3783
9610	8444	1	7312,8509,8561,8633
10090	8497	1	8333,8349,8345,4661
10913	5185	1	7126,7348,5074,8186
11053	8601	1	8596,458,459,5587
11053	8602	1	458,459,5587,8601
11099	3464	1	4499,5416,7852,6610
11099	4711	1	5416,7852,6610,3464
11099	6952	1	7852,6610,3464,4711
11099	7208	1	6610,3464,4711,6952
11959	5908	1	6998,7126,4466,7530
12444	8705	1	3059,5708,1100,521
12750	8496	1	8306,8317,8517,8627
12779	586	1	1923,6781,1306,6149
12779	1469	1	6781,1306,6149,586
12779	5102	1	1306,6149,586,1469
12779	5584	1	6149,586,1469,5102
12779	7329	1	586,1469,5102,5584
12779	8263	1	1469,5102,5584,7329
12779	8502	1	5102,5584,7329,8263
12997	8497	1	5575,5574,3956,8533
13186	2212	1	8613,912,3152,5344
13418	326	1	1139,2477,8247,6616
13418	411	1	2477,8247,6616,326
13512	5758	1	1759,4847,5267,300
13545	8619	1	8156,8157,5206,4784
13569	8497	1	7656,8528,4661,8476
14066	2285	1	135,3655,3657,3868
14275	4382	1	8530,8471,8535,8585
14275	8444	1	8471,8535,8585,4382
14486	7892	1	2387,3709,4514,6901
14557	8006	1	4364,7440,8473,6247
14678	235	1	6452,5695,6129,6587
14678	241	1	5695,6129,6587,235
14678	4913	1	6129,6587,235,241
14678	6764	1	6587,235,241,4913
14678	7740	1	235,241,4913,6764
14678	7741	1	241,4913,6764,7740
31	4085	1	975,3337,3242,263
31	5602	1	3337,3242,263,4085
145	4106	1	2116,4538,4899,5959
145	6288	1	4538,4899,5959,4106
145	7397	1	4899,5959,4106,6288
195	8314	1	295,5185,8581,2564
362	8444	1	4211,8465,232,8530
559	1677	1	3570,4724,2108,2550
779	2274	1	3044,7573,7632,5983
1239	7268	1	864,5477,599,2725
1322	2372	1	4830,5780,5795,2700
1908	2568	1	4074,3049,7790,8182
1923	1865	1	7169,1132,2599,4522
2102	3871	1	599,612,1313,3689
2102	6158	1	612,1313,3689,3871
2102	6487	1	1313,3689,3871,6158
2102	7151	1	3689,3871,6158,6487
2128	8646	1	5133,8494,7301,8561
2209	6820	1	3771,2906,4896,4902
2209	8498	1	2906,4896,4902,6820
2432	2020	1	66,1905,8197,8543
2562	2715	1	126,5417,6948,3107
3870	4490	1	1228,7219,2143,6844
4048	8532	1	7675,7975,2042,7674
5248	8602	1	8406,8472,8081,8307
5744	6873	1	4487,4766,5223,6058
6101	8672	1	7655,7572,8339,8545
6159	8649	1	3107,2058,8306,8418
6266	8649	1	4054,5391,8233,7890
6734	612	1	580,3041,6487,5498
7176	8645	1	1846,1835,4382,8418
7314	301	1	723,724,5902,3796
7423	5213	1	599,6141,5358,4728
7493	3251	1	4646,5358,2042,8562
7747	8444	1	8516,8548,8544,8627
7767	2180	1	8324,7312,7556,1764
7932	594	1	20,7221,6054,6584
8152	8186	1	2199,4040,4729,7389
8199	8651	1	8596,8306,458,5206
8475	54	1	5246,1115,8536,8444
8566	6681	1	8034,6946,5009,4128
8628	5712	1	1637,1243,3409,4191
8899	8649	1	8138,4844,8474,8565
9105	4835	1	6345,7997,7998,8533
9147	4575	1	8367,6349,4582,1320
9147	8353	1	6349,4582,1320,4575
9161	6715	1	5973,371,6781,6674
9604	8672	1	8502,5999,8317,8479
10186	8670	1	296,8529,8276,8306
10298	4233	1	5711,118,2017,273
11264	8497	1	8119,8337,5206,8317
11391	3509	1	3847,5022,4057,8012
11391	4075	1	5022,4057,8012,3509
11488	758	1	4845,6591,1519,5348
11971	8496	1	8640,3251,8649,8602
12165	1712	1	5643,6426,6427,7857
12165	4494	1	6426,6427,7857,1712
12165	5092	1	6427,7857,1712,4494
12165	5466	1	7857,1712,4494,5092
12218	3251	1	7297,4779,8029,2291
12320	6369	1	3981,5535,5536,1898
12616	357	1	2856,972,1317,1329
12951	5219	1	4731,6903,7434,8062
12951	5222	1	6903,7434,8062,5219
13195	8534	1	311,3830,1139,4580
13332	5460	1	5962,6570,8457,1243
13368	6801	1	864,7839,896,3883
13506	8497	1	6232,7650,5139,8627
13802	8646	1	2682,7274,8418,575
13914	8672	1	8331,8332,6873,3116
14265	6323	1	7973,2754,2648,6074
14546	3086	1	3095,2260,7392,1451
13	6516	1	5321,8496,8649,8672
190	8270	1	8044,737,4201,6254
266	1243	1	5951,3685,7754,4766
403	6897	1	7118,305,2775,4087
476	1113	1	903,798,1335,151
1000	589	1	5409,1346,6733,5964
1000	1057	1	1346,6733,5964,589
1031	1785	1	6801,2986,8418,4832
1062	6685	1	6722,1534,6885,6073
1083	8444	1	1449,7249,7980,8649
1767	7934	1	101,2155,8145,7890
1912	3010	1	7217,7162,2883,2322
1912	6253	1	7162,2883,2322,3010
1912	7218	1	2883,2322,3010,6253
1912	8581	1	2322,3010,6253,7218
2200	7639	1	2882,4883,5420,7153
2209	5103	1	4896,4902,6820,8498
2605	727	1	4966,6673,6682,6709
2605	2890	1	6673,6682,6709,727
2945	726	1	1468,4230,7389,1473
3012	7713	1	6453,7950,3759,652
3012	8146	1	7950,3759,652,7713
3162	3491	1	5613,5692,459,599
3162	4675	1	5692,459,599,3491
3162	7785	1	459,599,3491,4675
3162	8421	1	599,3491,4675,7785
3336	8497	1	7489,4661,6507,8627
3692	4939	1	8147,3840,4113,2892
3730	1593	1	6711,5572,95,8444
5443	5867	1	6471,6518,7781,595
5443	6746	1	6518,7781,595,5867
5738	8212	1	7623,3343,7963,6773
5760	5189	1	2754,1429,7189,438
5827	8652	1	6755,8378,8458,8590
5883	3738	1	5416,2871,3997,7265
5883	3781	1	2871,3997,7265,3738
5883	7435	1	3997,7265,3738,3781
6012	7881	1	5689,5057,7792,5613
6012	8639	1	5057,7792,5613,7881
6209	3251	1	8521,2042,8479,8484
6643	1144	1	1792,3050,3442,1329
6700	8672	1	2678,3052,7655,8473
6752	5123	1	2821,1625,2543,3089
6952	2475	1	3760,2291,8550,2290
6952	5101	1	2291,8550,2290,2475
7222	4898	1	727,758,2799,2890
7222	5665	1	758,2799,2890,4898
7222	5882	1	2799,2890,4898,5665
7222	6020	1	2890,4898,5665,5882
7222	6506	1	4898,5665,5882,6020
7222	8409	1	5665,5882,6020,6506
7390	8009	1	7122,2776,7609,8343
7667	8496	1	8548,8547,8544,8306
7767	2846	1	7312,7556,1764,2180
7818	8645	1	7557,6279,574,8584
8333	8536	1	5749,4805,5181,4616
8397	6016	1	5217,7402,1490,4969
8437	7522	1	8301,7882,8629,8639
8473	5489	1	6476,4156,2444,8499
8699	6796	1	1766,7169,5358,6184
9889	4811	1	3398,4551,4552,7890
10412	8672	1	7655,5692,8354,7998
11053	7881	1	459,5587,8601,8602
11053	8619	1	5587,8601,8602,7881
11053	8629	1	8601,8602,7881,8619
11234	195	1	663,671,870,3640
11234	6239	1	671,870,3640,195
11234	8318	1	870,3640,195,6239
11763	3932	1	2898,5634,8195,3359
11763	5829	1	5634,8195,3359,3932
12353	8496	1	6208,1281,4018,8644
12518	6999	1	3023,3343,5109,7678
12616	6099	1	972,1317,1329,357
12992	8588	1	8019,8268,4661,2042
13083	7229	1	4156,5002,5717,6145
13251	4325	1	3010,5033,81,7033
14153	7016	1	2016,2706,2736,4436
14270	8644	1	8233,5112,7156,3251
14305	3652	1	619,968,3763,649
14323	3251	1	5824,5578,4844,8640
14353	4382	1	5999,2058,8562,8633
14577	4499	1	6283,1903,7089,3956
13	8091	1	8496,8649,8672,6516
143	5181	1	4115,5192,4766,8553
145	1176	1	5959,4106,6288,7397
731	8585	1	8476,8544,8233,7890
1000	1540	1	6733,5964,589,1057
1560	1736	1	4553,5513,3333,7667
1560	7985	1	5513,3333,7667,1736
1725	5000	1	1432,5651,5654,3573
1859	1121	1	6346,4856,3048,8055
2102	219	1	3871,6158,6487,7151
2102	708	1	6158,6487,7151,219
2102	1309	1	6487,7151,219,708
2102	4484	1	7151,219,708,1309
2102	5736	1	219,708,1309,4484
2209	2074	1	4902,6820,8498,5103
2209	4463	1	6820,8498,5103,2074
2912	8383	1	5789,416,419,2056
3636	3072	1	6033,2502,3840,3979
4011	5737	1	1206,1189,4556,8404
4064	2560	1	3152,3268,5075,7156
4406	7341	1	8144,2106,4727,4729
4594	8497	1	8507,8506,5999,8479
4660	6862	1	2564,3906,5181,5278
4724	1733	1	708,1284,5723,7687
5452	4524	1	2844,409,3494,3493
5702	4464	1	4252,707,1468,4330
5702	5691	1	707,1468,4330,4464
5702	5908	1	1468,4330,4464,5691
5720	609	1	5635,7826,1454,6998
5892	431	1	7089,7164,7181,1645
5892	1486	1	7164,7181,1645,431
5892	2163	1	7181,1645,431,1486
5926	1468	1	3049,7306,1113,8017
6710	7397	1	3657,5022,6158,1014
6937	8444	1	8214,8505,8545,8306
7818	1657	1	6279,574,8584,8645
7934	5123	1	1623,1628,3049,7836
7934	8570	1	1628,3049,7836,5123
8151	8484	1	6200,2044,8327,8403
8250	141	1	8317,8485,8533,8532
8365	8497	1	6200,2603,2903,496
8541	7181	1	6890,1398,1420,2539
9043	7604	1	1766,5325,5934,3498
9149	5553	1	5460,233,234,1094
9149	6246	1	233,234,1094,5553
9408	8497	1	7211,8132,5062,8503
9726	6922	1	3655,8273,8275,4864
9862	3251	1	8138,8502,8506,2903
10966	1413	1	1400,1398,1406,1408
10966	1416	1	1398,1406,1408,1413
10966	1420	1	1406,1408,1413,1416
10966	1423	1	1408,1413,1416,1420
10966	2601	1	1413,1416,1420,1423
10966	3040	1	1416,1420,1423,2601
10966	6002	1	1420,1423,2601,3040
11204	7155	1	5882,967,5286,6584
11223	8444	1	8485,8562,8561,4382
11362	8585	1	7376,7381,7649,7898
11876	2438	1	6479,4320,1261,5819
11876	3372	1	4320,1261,5819,2438
12082	5316	1	8280,2832,5804,7084
12337	2305	1	6516,6665,7353,350
12616	2418	1	1317,1329,357,6099
13046	8670	1	8344,8565,2042,8418
13332	8379	1	6570,8457,1243,5460
473	4675	1	4667,4755,5278,7306
535	2794	1	8283,2337,4770,8118
957	5170	1	7923,340,5096,5791
1179	349	1	4497,1812,5096,7052
1637	3251	1	8188,8530,8589,8189
1923	6145	1	1132,2599,4522,1865
1923	7860	1	2599,4522,1865,6145
2012	141	1	519,1257,7231,8536
2012	738	1	1257,7231,8536,141
2012	5388	1	7231,8536,141,738
2012	6696	1	8536,141,738,5388
2012	6843	1	141,738,5388,6696
2012	7040	1	738,5388,6696,6843
2318	8444	1	2678,101,1921,8474
2422	8672	1	8485,8233,8009,8649
2445	2301	1	6461,7438,4489,8649
2445	3430	1	7438,4489,8649,2301
2583	8588	1	8521,8547,8233,7890
2628	236	1	8548,7328,8545,8546
2772	8065	1	7554,912,1785,6323
3219	8496	1	8517,2042,4382,7890
3457	5186	1	2205,2567,3372,3917
3507	8679	1	3250,8308,5109,6175
3978	1193	1	6363,7697,7933,1598
3978	1453	1	7697,7933,1598,1193
3978	3047	1	7933,1598,1193,1453
4091	5331	1	991,3300,7321,8182
4117	3946	1	5936,2322,2754,2020
4117	8570	1	2322,2754,2020,3946
4404	554	1	5974,7417,3049,6403
4404	6711	1	7417,3049,6403,554
4439	1131	1	749,1990,5379,5886
4439	2285	1	1990,5379,5886,1131
4439	2809	1	5379,5886,1131,2285
4639	8675	1	8565,8561,4382,8418
5468	8672	1	8501,8474,8565,2042
5489	8563	1	276,2460,7793,6483
6126	3930	1	4551,3963,7156,7593
6383	8612	1	7843,4655,5843,3190
6631	8644	1	7545,7609,2042,8497
6670	6534	1	5823,4965,4372,6051
6733	8444	1	7382,7284,6923,5106
6821	1601	1	5763,586,6283,6417
6821	3174	1	586,6283,6417,1601
6977	148	1	5559,427,621,1230
6977	288	1	427,621,1230,148
6977	830	1	621,1230,148,288
6977	5417	1	1230,148,288,830
6977	5994	1	148,288,830,5417
6977	6252	1	288,830,5417,5994
7249	749	1	3630,3695,726,2409
7249	5517	1	3695,726,2409,749
7313	6873	1	4880,7156,7950,312
7358	8275	1	7796,7732,7794,7565
7817	2304	1	4422,6256,7731,8409
7817	2337	1	6256,7731,8409,2304
7817	2526	1	7731,8409,2304,2337
8366	2325	1	6708,7934,7126,8318
8375	2867	1	2868,6873,630,7416
8414	3911	1	5394,2906,7861,263
8483	5444	1	1874,2564,3793,3795
8483	7488	1	2564,3793,3795,5444
8483	8523	1	3793,3795,5444,7488
8501	8672	1	5692,4784,8233,8585
8963	4458	1	1955,7712,7805,8152
9055	8645	1	8254,4376,8548,8627
10692	4803	1	787,1596,6242,6959
10692	7699	1	1596,6242,6959,4803
10692	8440	1	6242,6959,4803,7699
10789	3170	1	1483,1454,3049,1320
10875	1014	1	6049,5536,6559,7125
10890	2507	1	8044,4379,4322,6674
10890	4909	1	4379,4322,6674,2507
10975	3356	1	6111,231,7116,868
11370	8103	1	7550,7721,8590,1905
11485	7413	1	6681,7679,2906,5112
11755	735	1	5448,7751,7967,8456
11761	1240	1	3372,6323,1228,2765
11761	2542	1	6323,1228,2765,1240
11761	7286	1	1228,2765,1240,2542
12204	2044	1	7962,5571,3650,4074
12221	7881	1	457,6934,8403,1463
12221	7882	1	6934,8403,1463,7881
12530	8602	1	8306,8621,8517,8535
12586	8639	1	8294,8542,5613,8585
13332	2731	1	8457,1243,5460,8379
13332	3049	1	1243,5460,8379,2731
13332	4320	1	5460,8379,2731,3049
13332	5185	1	8379,2731,3049,4320
13332	6346	1	2731,3049,4320,5185
13332	7573	1	3049,4320,5185,6346
13465	501	1	1243,5598,97,5450
13465	5448	1	5598,97,5450,501
13465	6518	1	97,5450,501,5448
13545	8601	1	8157,5206,4784,8619
14598	2835	1	2115,3109,1253,1262
51	8290	1	66,719,849,3979
137	886	1	7751,3466,7950,7779
137	1393	1	3466,7950,7779,886
140	4382	1	5694,7330,7654,8418
264	7882	1	4783,5587,5613,6934
264	8629	1	5587,5613,6934,7882
268	8672	1	8506,8545,8561,8563
312	1113	1	5126,232,205,4118
312	4371	1	232,205,4118,1113
364	8185	1	4424,7301,6888,8672
950	2869	1	7274,4192,7096,791
950	7782	1	4192,7096,791,2869
1100	8534	1	7997,5999,4661,8533
2295	8212	1	1483,4335,5318,6099
2799	381	1	519,5754,2771,480
3319	762	1	866,4075,5915,7345
3319	6665	1	4075,5915,7345,762
3410	3251	1	7852,5692,8503,8009
3410	8675	1	5692,8503,8009,3251
3818	7944	1	7684,7687,8097,7713
4478	7882	1	7433,3454,8418,7890
4705	7634	1	3259,3932,6338,1253
5143	2091	1	7879,1006,1253,6782
5143	5278	1	1006,1253,6782,2091
5143	8110	1	1253,6782,2091,5278
6106	8560	1	7455,4185,8394,1004
6383	2612	1	4655,5843,3190,8612
6464	8672	1	8166,8530,8306,4382
6730	7156	1	7447,4283,7890,7679
6748	8444	1	8485,8418,8585,8640
7090	6410	1	2546,288,918,4196
7566	1360	1	8672,8602,8601,7588
7780	5222	1	5223,7623,5210,5221
7972	4357	1	4551,5627,1336,2487
8155	8672	1	7144,5831,8001,8530
8224	4766	1	1774,7980,5509,8624
8588	8497	1	8503,8505,7216,8494
8818	952	1	2779,4560,8288,8609
8818	2267	1	4560,8288,8609,952
8818	2269	1	8288,8609,952,2267
9067	8497	1	3372,5474,8640,8496
9354	3761	1	4277,7073,4426,7514
9424	8444	1	8562,8535,8633,8534
9680	1545	1	4525,5498,5968,4771
9680	5682	1	5498,5968,4771,1545
9872	6394	1	3853,6046,7890,5566
9946	6695	1	1749,2920,3958,4499
10316	565	1	6637,7452,6928,4628
10582	8497	1	4661,8561,8536,8627
10743	8408	1	5571,4667,523,888
10900	5181	1	1306,7895,5893,6518
10933	1597	1	612,2782,7865,3823
10933	8497	1	2782,7865,3823,1597
12073	8575	1	912,3917,4938,5123
12342	8043	1	4402,7375,675,3635
12789	4853	1	2056,995,5484,6545
13190	8393	1	1609,7710,4680,7854
